index,user_id,item_id,playtime_forever
1062640,76561198095534803,105600,6875
98008,76561198077733060,4000,6875
402912,shadowdoom64,105600,6874
2387982,Deboroth,230410,6874
4060281,alexbowersau,4000,6874
5043398,76561198093452976,250900,6873
4153860,corndog173,42700,6872
3337331,76561198070365440,48700,6872
4520676,76561198056970490,4000,6871
4541124,76561198058137175,105600,6870
1771934,76561198065505980,72850,6870
3822840,76561198067381697,105600,6869
2365196,76561198092418831,550,6869
3004917,MetalLotus,8930,6869
4464290,76561198052848749,105600,6868
4281642,76561198041814610,72850,6866
4895940,147751,730,6866
3627816,76561198042347015,4000,6866
3150180,76561198106096967,49520,6866
4003542,76561198007190687,10,6865
3899011,drsaw,240,6864
4984070,76561198087441442,231430,6864
2410652,acishi,252490,6864
5073929,SirIDK,4000,6864
3532414,76561198018065970,72850,6863
1334178,76561198063403881,230410,6862
1097922,76561198093720527,550,6862
322403,LIkefOrVER,730,6861
2765131,jerichoy2k,1250,6861
4879220,SamBlackMurlouco,224540,6861
782367,76561198132915505,4000,6860
4754396,76561198070557917,72850,6860
2740951,76561198070072227,105600,6860
2892938,sentient-dictionary,4000,6858
3220490,Monazthespaz,72850,6858
2648809,76561198062243753,230410,6858
2093193,anonnoob,242720,6858
2051798,Ninjasloth101,105600,6857
825554,Diddymacpac,730,6857
2870669,76561198072994984,255710,6857
3450572,76561198093272651,4000,6857
4521212,76561198057020692,730,6857
2651948,Infected_Fun,8930,6857
1889924,76561198082923602,105600,6856
4265221,76561198040997643,42910,6856
3490316,76561198045088840,8500,6855
3563085,76561198027581297,230410,6855
4526293,76561198057268166,47410,6853
911224,76561198070624749,730,6853
4702403,76561198067626189,730,6852
5014208,sgrimesgaming,314160,6852
4408121,76561198048699007,12250,6852
4437552,76561198050554761,4000,6851
1984715,76561198029595883,3590,6851
5046013,76561198093721417,730,6851
2392537,76561198077598488,304050,6851
4960938,76561198085151022,72850,6851
4448462,76561198051366177,22370,6850
4820353,Ruddapotomas,238960,6849
5008929,76561198089753053,4000,6849
4811439,76561198073527036,4760,6849
5095593,76561198102962152,4000,6848
3970527,76561198000314541,15620,6848
3816635,invokerus,730,6848
4389056,LoveStage,49520,6847
227062,josechowyi,105600,6846
2487617,76561198055324496,72850,6846
4999514,76561198088943060,200260,6845
3505036,76561198034822832,105600,6845
4648926,76561198064668233,335300,6844
855889,76561198064577488,109600,6844
4232904,Incomprehensive,730,6844
2223494,negrosarcastico,4000,6844
4992366,76561198088226514,10090,6843
78254,boydo,550,6843
2419059,76561198076180625,218620,6842
507925,missjupiter,232090,6841
3135496,76561198060793305,730,6841
3550594,hazza_47,346900,6840
3703981,76561198069949953,105600,6839
3585514,sashthedude,22380,6839
1004613,76561198049882154,201810,6838
3867997,76561197971861347,49520,6838
2366574,76561198014988528,211820,6838
4805887,76561198073241430,730,6837
4997803,76561198088813779,730,6836
1091172,ice777,10180,6835
4246997,jeffreysweb,206420,6834
4886671,76561198079287373,550,6834
4708633,76561198067927375,4000,6833
2952799,76561198081456320,730,6832
4811508,76561198073543001,550,6832
4898295,76561198080067187,4000,6831
4622936,AnUsMiLk,99900,6831
2025107,76561198084210354,370240,6830
479742,76561198058805905,4000,6828
3440237,Bradisfuckingawesome,105600,6828
1885750,76561198067254358,377160,6828
4807727,hyeyey,105600,6827
745539,76561198121814642,4000,6827
2224167,76561198052498696,271590,6827
4017617,Safara179,252490,6826
4896720,76561198079920179,8930,6826
4834554,katerpillar1,8930,6826
4686352,76561198066683220,227300,6826
4448246,76561198051358909,240,6825
3277321,76561198065324697,252950,6824
869502,brickfacecannon,24960,6824
4200154,76561198035574835,220,6823
4668077,76561198065714167,4000,6823
4905962,76561198080709251,105600,6823
4911681,guieu,304930,6823
1306094,vipersnews,243870,6822
3991204,calcalcal,550,6822
2721865,MarioGBrandao,105600,6822
4245524,76561198039625772,4000,6821
4344589,76561198044862829,4000,6820
4981789,DuncanPrime,105600,6820
3565554,76561198065833461,4000,6819
5142347,Slicorice,730,6819
4655411,mitchsuth88,322330,6819
5028510,76561198091851574,219600,6819
4690207,76561198066905703,4000,6818
5074001,sasdsd,730,6818
2172723,76561197979046612,4540,6817
2490758,76561198091815938,22380,6817
4961088,76561198085164525,304050,6816
1981113,error515,264140,6816
2601418,76561198044053986,245170,6816
4443457,STEVEBIGRED,4000,6816
3438727,76561198084907648,4000,6815
4475269,zilaman,211820,6815
2277908,76561198062336719,730,6815
4225356,76561198038004403,33930,6814
4433470,76561198050314258,72850,6814
4290796,76561198042272593,730,6813
4647063,76561198064580368,34330,6813
4858869,76561198077106023,12210,6813
636028,aetosclavicus,49520,6813
3435333,76561198061784934,107410,6812
3948997,hellfireholle,298110,6812
4781158,76561198071975375,730,6811
4529563,76561198057421393,730,6811
4521748,76561198057047223,49520,6811
4924135,76561198081980913,304930,6811
618836,mittenface,377160,6811
1450803,76561198054506468,202990,6810
4550274,76561198058743127,252490,6810
4004759,Sexy-Scout,730,6809
2057724,76561198080976868,72850,6808
3818006,obscenedagger,4000,6808
4968973,StumblingAxe,252950,6808
4936056,76561198083024005,730,6807
4682273,matt1255555,271590,6807
1074279,ELiTE_003,105600,6807
4672447,76561198065940365,8930,6806
4835716,76561198075211954,216150,6806
1771965,76561198097459371,4000,6806
2350504,DaBoit,72850,6805
4884649,76561198079069001,202990,6805
4232393,76561198038489113,550,6805
4785809,76561198072255194,200710,6805
3767566,zocut335,55230,6805
3146548,warmedic,4000,6804
4740552,76561198069674528,372000,6804
2658137,76561198011766768,4000,6804
4664724,76561198065493192,105600,6803
4806800,76561198073309903,72850,6803
4821861,76561198074156211,243870,6802
4058137,76561198017102917,4920,6801
4689136,76561198066841990,4000,6799
85243,BurningCassette,335790,6798
5024137,76561198091411879,236390,6798
4503679,76561198055678580,226320,6797
4741116,76561198069688395,730,6797
815816,Crawfoot,203770,6797
5060058,isse7enfold5,4000,6797
2511834,76561198066357246,49520,6796
4965003,Brandon_Edwards,105600,6796
1116475,76561198073706553,550,6796
2055254,TheOnlyT6,4000,6796
2761622,skilltablet,1250,6795
3850710,76561197968515654,202990,6795
3424717,76561198010803538,72850,6794
3026234,76561198041081459,9450,6793
4365282,76561198045842054,377160,6793
4999539,AllahArkbar,730,6793
48394,76561198048401235,4000,6793
4299344,76561198042712312,107410,6792
2528854,76561198078989494,4000,6792
4556976,76561198059150850,252950,6791
4535878,76561198057843652,4000,6791
4465526,76561198052970707,72850,6790
4590276,76561198061229496,730,6790
4038526,GAMES4DAYS,240,6790
820357,gonnanekmyselph,200210,6789
4511790,trolldongs,49520,6789
2239782,76561198122930698,730,6789
3986587,76561198003840071,243870,6789
5074941,76561198097754838,10,6789
2465791,76561198048936153,105600,6789
2775247,jisordy,239350,6789
4663858,76561198065449181,221100,6788
4665416,76561198065542848,236390,6788
2068841,76561198080074619,304050,6787
1795371,76561198059442985,4000,6786
4456190,76561198052108714,730,6785
4483750,76561198054231903,200210,6785
4136117,76561198027822492,8930,6785
3624254,76561198074116686,304050,6785
3064423,76561198077807815,730,6784
4860859,jjbaebrams,49520,6784
4581495,Christown,72850,6784
3495642,anonymousclub,374320,6784
3101256,neon-potato,730,6781
2755690,obviousjosh,346900,6781
4735831,34568535890075433578,202990,6781
4160669,kingscraggles,4000,6781
209917,76561198066243952,49520,6780
4778833,76561198071866999,250900,6778
4968868,76561198085855053,10090,6777
4774893,76561198071657267,730,6777
2209386,76561198089936054,49520,6776
2639658,76561198041815825,22380,6775
3609346,10000000thVisitor,4000,6775
1463311,redcommie,72850,6775
3393772,76561198174967337,72850,6774
944224,76561198062630600,550,6773
4991536,unsolared,730,6773
2761591,aquiesce,8930,6772
2812760,76561198070629402,245170,6772
4045233,76561198014701863,4000,6771
271957,76561198085087697,4000,6770
4573339,76561198060074823,330840,6770
4739606,76561198069618900,33930,6770
2832868,SSKyrios,252950,6769
4093209,axnkidz,49520,6768
4001185,stepsoversnails,72850,6767
4857624,76561198076902978,48700,6767
2192528,MT_S,304930,6766
3339474,76561198065320386,4700,6766
2792487,76561198152017633,304930,6766
4095660,76561198023055634,15620,6764
1837913,CaptainFantasy,218230,6764
3626274,76561198035287574,72850,6764
4721850,76561198068629653,105600,6763
5083367,76561198099521619,4000,6763
4088566,76561198022011281,240,6762
1142585,76561198051289283,235600,6761
4633765,redalol123,730,6760
5069697,76561198096904684,200510,6760
2237395,princesshussy,730,6760
4534478,76561198057746666,218230,6759
4072135,76561198019069802,24240,6759
4524935,fieryluck,72850,6758
1326118,myevoker,72850,6757
3034862,76561198070709588,4000,6757
4430018,Bruiki,8930,6756
5024733,FondlesTheScout,730,6755
2751939,76561198038873390,240,6755
479300,76561198057495476,113200,6754
4989986,GameofThronesMyr,4000,6754
4122578,76561198026542159,221380,6753
5064271,76561198096044900,730,6753
4933874,76561198082863762,730,6753
123090,BlitzGames,218620,6752
805772,76561198084598136,346900,6752
3351241,76561198090962132,4700,6751
775827,76561198069737496,258700,6751
4716116,76561198068265818,72850,6751
1880318,76561198064623820,4000,6750
4659693,76561198065298604,105600,6749
4323104,Gamer_down_under,105600,6749
3625639,76561198077813843,4000,6749
2692779,rolandarecker,730,6747
1605842,mrstacks,306130,6747
4320612,ItsWilloss,4000,6747
4877566,76561198078521749,221100,6746
4982668,76561198087230183,550,6746
4809422,76561198073427536,4000,6746
4811787,76561198073562625,4000,6744
3192780,76561198055845382,105600,6744
4883150,76561198078971326,304930,6743
3417234,lagachplays,218620,6742
1919426,omaiornoob,57690,6742
5066712,toxicred9,72850,6741
4189000,76561198034466588,10190,6741
4658830,76561198065232847,105600,6741
3438799,76561198037777644,8930,6740
4589433,76561198061167422,231670,6739
3199773,76561198047937193,8930,6738
4748322,76561198070167078,33930,6738
3802700,76561198087919452,730,6738
4866234,76561198077736776,304930,6738
3624211,The_Milk_Man,219740,6738
4679965,76561198066303680,34030,6736
3170363,76561198076537539,730,6736
4347780,76561198045064024,304930,6735
2749248,76561198049341502,730,6735
4990377,76561198088072052,221040,6735
3426455,76561198073566539,8190,6734
5078714,pyromaniacs,730,6733
4868945,76561198077956606,304050,6733
4525288,BosGiggs,208480,6732
3657608,tallinjones,730,6732
4207273,harry11133,34330,6732
3341781,76561198055523737,90200,6732
5035874,76561198092501010,72850,6730
2818933,Karishadfox,620,6730
5109378,DESTROYER_OF_EARTH,4000,6728
2927449,llouw1,24800,6728
3121391,76561198097265236,222520,6728
862241,76561198043580332,242720,6727
4634096,76561198063816365,295270,6727
1669717,76561198107170877,304930,6727
3806656,Robonculus,240,6726
4484788,76561198054316371,4000,6726
1010289,76561198062979235,292030,6726
3437139,76561198072297190,105600,6726
5089983,76561198101211348,209870,6724
4370625,76561198046163306,238960,6723
3986885,russle0,4000,6722
4874672,76561198078321289,4000,6722
4261865,76561198040788643,730,6721
3566594,_spathis_,266840,6721
3673043,76561198063871247,41070,6721
3681019,76561198066931816,4000,6720
4929339,76561198082397421,4000,6720
4588431,76561198061094471,550,6718
1355924,Nitro212,730,6718
4040343,76561198013801353,730,6716
3441714,76561198074710115,304930,6716
70894,Ghoster09,4000,6716
3359759,76561198082714032,730,6715
4995426,legalner,301520,6715
4918958,76561198081598087,221100,6714
3608705,TodaysTomSawyer,49520,6714
4675476,76561198066082633,550,6714
1832825,76561198083664578,227300,6714
2894318,nylfheim,205790,6713
4765154,thatsalotoflemons,730,6712
1543363,76561198029303262,49520,6711
4951343,76561198084336557,4000,6711
4220915,76561198037390442,225140,6711
4769727,socosinho,4000,6711
5018152,76561198090757520,550,6710
1999163,razi121,4000,6710
3424433,76561198083597316,730,6710
2056053,0432-026-no,620,6709
275762,76561198095766418,730,6709
4521965,juzzyrules,287700,6709
4684931,76561198066581358,105600,6708
599474,ryanoiscool,252490,6708
2367638,Darkfuji,72200,6708
3400842,76561198037968477,72850,6708
5037333,76561198092649541,22380,6707
4755479,76561198070629704,267550,6707
1693889,politicalpanda,271590,6707
3636373,76561198046712701,105600,6707
4423896,agsfgdikmcfhjcttz,237310,6707
4505077,76561198055804976,105600,6706
4925546,76561198082063805,49520,6706
4513445,76561198056495005,730,6706
4957391,76561198084793994,55230,6705
3192137,FarrOutCunt,730,6704
4809266,76561198073420529,237310,6704
783201,charki_de_perro,550,6702
4874463,ThePeacemaker,230410,6701
4916620,76561198081406334,730,6700
4704915,76561198067735865,730,6700
4096094,g0atfysh,271590,6700
4463436,76561198052789736,620,6700
4100575,76561198023958052,226700,6699
4215529,76561198036853728,237110,6697
2284842,ponywithahat,211420,6697
4833446,76561198075006166,730,6697
3821605,76561198085225506,4000,6697
4015275,76561198009397620,4000,6696
260670,lankyy,218230,6694
3888539,76561197979315591,48700,6693
4601978,76561198061846734,42690,6693
3594171,76561198038876471,42690,6693
4623631,OhhYoungyy,730,6693
3996416,76561198005722388,240,6693
4606015,KURD4EVER,42690,6692
4624248,76561198063277141,550,6692
4870093,76561198078053067,730,6692
2474574,76561198093276683,22320,6691
4388280,76561198047308448,42700,6691
478366,JIG0222,730,6691
4323827,yfyfgyfgyftyt,730,6690
259004,76561198077038456,550,6690
921445,76561198013282313,221380,6690
4157825,76561198030673454,377160,6690
4089730,76561198022193993,213120,6689
3022495,LetsGetSilly,255710,6689
5121532,TnToom,105600,6689
4945366,76561198083849210,105600,6689
3404241,76561198090735897,359550,6688
4589605,76561198061179678,8190,6687
5122112,76561198123069064,4000,6686
5082505,76561198099144881,105600,6686
508796,76561198059684074,65800,6686
521682,ED13,346900,6685
4554112,76561198058959788,243870,6684
1397474,76561198093282552,304930,6684
1832372,76561197996460889,207060,6684
620457,76561198081869264,730,6684
2513734,farnellthedog,730,6682
4562008,76561198059452264,72850,6682
3888606,Spinaloko,240,6682
4511918,76561198056381078,39800,6682
2327959,76561198038906887,730,6681
4205077,76561198035804388,224260,6681
4700435,Mir007,34030,6681
3086345,flupeen,200710,6681
4443277,androidwins,105600,6680
4508473,76561198056154291,4000,6678
4222681,76561198037701378,346110,6677
5039070,james10411,230410,6677
2935621,chrystianrock4,250900,6676
5024828,76561198091505830,42690,6675
5149985,76561198263183762,730,6675
2534959,76561198194386042,304930,6674
2229498,Fiendwithoutaface,4000,6674
4309977,svrkgujdisjfouekojsoid,250900,6674
1644839,reniap1,48720,6673
3271659,76561198086322021,4000,6673
1061271,957528123,365670,6673
3188860,76561198091722897,47410,6672
5077445,sfgjawgfkgwyrfgiuwqygf,620,6672
2071534,dicksmegmacheese,72850,6671
4391866,76561198047536586,218230,6671
3834208,76561197962077181,48240,6671
2620181,76561198086211321,237890,6671
172164,76561197994996550,346110,6670
4137280,76561198027954376,238960,6670
4952731,76561198084418929,346110,6670
3837934,76561197963759246,377160,6670
4259657,razza94,730,6669
4658819,76561198065231767,240,6669
4148054,76561198029064257,4000,6668
2527338,76561198044763546,730,6668
2947251,76561198083233789,105600,6668
5059856,IchiStarZX,4000,6668
4460181,thribeiro,49520,6667
4960446,Shickzter,335240,6667
1161210,karlcloudy,4000,6666
2100725,TheGamerArchangelG,550,6666
4830147,76561198074795860,4000,6666
3272198,76561198051568704,65800,6666
2174489,Genericusername5,49520,6665
4895010,76561198079783937,550,6664
1176995,76561198097073485,221380,6664
4419570,76561198049546979,49520,6663
4110447,76561198025311887,39210,6663
4331389,kaychoi,105600,6663
4560398,zofom,8930,6663
4994493,Bafonsuu,304050,6662
5060138,76561198095468005,239660,6662
4595176,ymaster37,550,6661
5068389,76561198096750797,4000,6661
1777948,whycantidraw,72850,6660
3792766,76561198063960134,730,6660
4807351,76561198073356024,250900,6659
1378379,76561198088929935,42710,6659
1564622,76561198034512419,72850,6658
1327033,76561198091853211,232090,6657
2242771,76561198032236500,212800,6656
4926999,76561198082176975,99900,6655
3851249,76561197968606273,202990,6655
2033517,76561197987617385,8930,6653
4972992,76561198086216880,4000,6653
3587730,kellinalonesix,1250,6652
3080539,76561198084266007,304930,6652
