user_id,item_id,recommend,sentiment_analisys,modified_date,app_name&title
76561198093736412,730,True,1,2015-05-21,Counter-Strike: Global Offensive
76561198093737741,49520,True,1,2014-07-05,Borderlands 2
76561198093737741,55230,True,1,2014-06-28,Saints Row: The Third
76561198093737741,12210,False,1,2014-06-14,
76561198093737741,8980,True,2,2013-12-23,Borderlands
76561198093737741,9480,True,1,2013-12-01,Saints Row 2
76561198093739334,346110,True,2,2015-08-01,ARK: Survival Evolved
76561198093769658,243870,True,1,2014-05-30,
76561198093769658,265630,True,2,2014-06-21,Fistful of Frags
76561198093769658,271290,True,0,2014-06-03,
MiniCritZ,223710,True,1,2015-06-05,Cry of Fear
MiniCritZ,570,True,1,2015-06-06,Dota 2
76561198093792318,218620,True,1,2014-03-10,PAYDAY 2
76561198093815606,113400,True,2,2014-04-30,APB Reloaded
76561198093815606,322070,True,1,2014-10-29,
76561198093818820,16720,True,2,2014-04-19,Velvet Assassin
76561198093818820,300,True,0,2014-12-29,Day of Defeat: Source
76561198093825245,224260,True,1,2014-11-13,No More Room in Hell
76561198093826511,222750,True,1,2015-09-20,Wargame: Airland Battle
76561198093833194,440,True,1,2014-07-25,Team Fortress 2
76561198093835298,12210,False,1,2014-04-14,
76561198093838682,440,True,1,2015-02-02,Team Fortress 2
76561198093846750,318850,False,1,2020-01-18,Saint's Row: Gat Out of Hell - Devil's Workshop Pack
76561198093918831,206420,True,2,2014-01-19,Saints Row IV
76561198093923987,24200,True,2,2014-02-12,DC Universe™ Online
76561198093923987,70000,True,0,2013-12-14,Dino D-Day
toweringpillarofgreen,99900,True,1,2013-12-01,Spiral Knights
lucas10033,440,True,1,2013-12-13,Team Fortress 2
76561198093955352,440,True,0,2014-04-27,Team Fortress 2
76561198093963443,104900,True,1,2014-02-21,ORION: Prelude
76561198093992124,271590,True,1,2015-11-11,Grand Theft Auto V
76561198093992124,440,True,1,2015-07-30,Team Fortress 2
76561198094024142,440,True,2,2013-11-28,Team Fortress 2
76561198094024364,222750,True,1,2014-02-14,Wargame: Airland Battle
76561198094024364,205100,True,2,2013-12-19,Dishonored
76561198094037257,243870,True,0,2014-06-17,
76561198094039971,72850,True,1,2020-07-03,
30102002,730,True,1,2014-05-23,Counter-Strike: Global Offensive
76561198094051172,240380,False,0,2013-12-08,
76561198094051172,42160,True,2,2014-02-04,
76561198094062762,32380,True,2,2014-05-12,STAR WARS™ Jedi Knight: Dark Forces II
76561198094062762,236390,True,1,2014-05-09,War Thunder
76561198094071373,207230,True,2,2013-12-30,ArcheBlade™
Vxslayer,202970,False,1,2014-05-08,Call of Duty®: Black Ops II
76561198094149935,238460,True,1,2014-07-09,BattleBlock Theater®
76561198094149935,200710,True,1,2014-01-16,Torchlight II
76561198094162039,318791,False,1,2015-03-06,Call of Duty®: Advanced Warfare - Havoc
76561198094176685,440,True,1,2015-04-19,Team Fortress 2
76561198094184873,220860,True,1,2014-03-08,McPixel
76561198094184873,22380,True,1,2014-08-04,Fallout: New Vegas
Cheubajjang,440,True,1,2014-08-10,Team Fortress 2
Aggzz91,242860,True,1,2015-05-05,Verdun
Aggzz91,271590,True,1,2015-04-14,Grand Theft Auto V
Aggzz91,252950,True,1,2015-07-21,Rocket League®
Aggzz91,346110,True,1,2015-07-05,ARK: Survival Evolved
Aggzz91,242760,True,1,2014-06-29,The Forest
Aggzz91,35450,True,1,2014-11-29,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
76561198094243372,218230,True,1,2013-12-13,PlanetSide 2
76561198094247822,440,True,1,2015-11-28,Team Fortress 2
Namesy10,212680,True,1,2013-12-29,FTL: Faster Than Light
tranceconnoisseur,440,False,0,2020-07-08,Team Fortress 2
76561198094283454,206420,True,1,2014-10-18,Saints Row IV
blastc123,388520,False,1,2015-08-29,
blastc123,202970,True,2,2014-04-04,Call of Duty®: Black Ops II
blastc123,222880,True,1,2014-02-24,Insurgency
blastc123,209650,False,1,2014-12-30,Call of Duty®: Advanced Warfare - Gold Edition
blastc123,261030,True,2,2014-08-29,The Walking Dead: Season 2
blastc123,242760,True,0,2014-08-11,The Forest
blastc123,282900,True,1,2015-06-20,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1
blastc123,325100,True,1,2014-11-08,
Skye04,233630,True,1,2014-05-26,
76561198094345295,99900,True,1,2014-04-27,Spiral Knights
76561198094350896,304930,True,1,2014-08-19,Unturned
ProfessionalAssFace,113200,True,1,2013-11-29,The Binding of Isaac
76561198094368675,730,True,1,2015-04-07,Counter-Strike: Global Offensive
HundaoPlay,440,True,1,2015-08-08,Team Fortress 2
HundaoPlay,219740,True,2,2015-05-15,
76561198094395257,227940,True,1,2015-04-19,Heroes & Generals
76561198094397698,4000,True,1,2014-07-08,Garry's Mod
gost555,4000,False,0,2013-12-02,Garry's Mod
76561198094417840,218330,True,1,2013-12-02,
Bellakoelquelee,218330,True,2,2014-08-13,
76561198094426674,4000,True,1,2014-06-12,Garry's Mod
76561198094438867,440,True,1,2014-06-22,Team Fortress 2
ThePanda123,248570,True,1,2014-06-13,Toribash
ThePanda123,291550,True,2,2020-04-26,Brawlhalla
ThePanda123,266430,False,0,2014-09-27,Anarchy Arcade
BEKAST,730,True,1,2015-09-25,Counter-Strike: Global Offensive
76561198094457617,570,True,2,2014-01-31,Dota 2
-Ultrix,70,True,1,2014-01-27,Half-Life
76561198094471302,227560,True,2,2014-05-04,Scourge: Outbreak
76561198094511613,209870,False,1,2014-06-29,Blacklight: Retribution
76561198094511613,221100,True,2,2014-05-12,DayZ
76561198094511613,230410,True,2,2014-01-14,Warframe
76561198094523451,440,True,1,2015-12-27,Team Fortress 2
76561198094523451,244850,True,1,2014-09-11,
76561198094533668,327410,True,1,2014-11-09,A Bird Story
76561198094533668,440,True,1,2014-07-12,Team Fortress 2
76561198094544716,440,True,2,2014-06-27,Team Fortress 2
Aniemesocute,440,True,1,2013-12-28,Team Fortress 2
76561198094551776,570,True,1,2020-01-08,Dota 2
76561198094579576,200510,True,1,2015-12-27,XCOM: Enemy Unknown
RimEmiR,290830,True,1,2015-01-19,
76561198094611693,105600,True,0,2013-12-01,Terraria
76561198094611693,250420,True,1,2013-12-19,8BitMMO
76561198094623726,383580,True,1,2015-09-11,Flesh Eaters
76561198094623726,105600,True,1,2014-07-03,Terraria
jamesbow1000,242760,True,1,2015-11-28,The Forest
jamesbow1000,24240,True,1,2013-10-23,PAYDAY™ The Heist
jamesbow1000,271590,True,1,2020-01-24,Grand Theft Auto V
76561198094639852,243870,True,0,2014-04-30,
76561198094639852,202170,True,1,2013-10-06,Sleeping Dogs
76561198094653273,226320,True,1,2014-08-23,
76561198094653273,208090,True,1,2014-04-05,Loadout
420BlazeItMLG,570,True,1,2014-09-05,Dota 2
420BlazeItMLG,253710,False,1,2020-01-09,theHunter Classic
420BlazeItMLG,730,True,1,2015-06-19,Counter-Strike: Global Offensive
76561198094671333,306830,True,1,2014-10-27,
76561198094673961,440,True,2,2014-01-09,Team Fortress 2
76561198094722660,247730,False,1,2014-06-14,Nether: Resurrected
76561198094722660,50300,False,1,2015-11-22,Spec Ops: The Line
76561198094722660,218620,False,1,2014-10-25,PAYDAY 2
76561198094722660,98400,True,1,2015-11-14,Hard Reset Extended Edition
Illusion_Meng,440,True,1,2014-07-04,Team Fortress 2
76561198094780836,730,True,1,2015-01-10,Counter-Strike: Global Offensive
limjunhong085,285920,True,1,2015-12-28,TerraTech
76561198094838512,218620,False,1,2014-04-11,PAYDAY 2
thomasbolch,332310,True,1,2015-10-07,LEGO® Worlds
bobbychin,259080,True,1,2014-06-26,Just Cause 2: Multiplayer Mod
76561198094860495,224540,True,2,2014-03-01,Ace of Spades: Battle Builder
lowkeytryhard,730,True,2,2015-02-07,Counter-Strike: Global Offensive
lowkeytryhard,4000,True,1,2013-11-07,Garry's Mod
lowkeytryhard,304930,True,2,2015-12-21,Unturned
lowkeytryhard,252490,True,1,2015-02-07,Rust
komegalletas,230410,True,2,2014-01-10,Warframe
76561198094932472,212070,True,2,2014-01-18,Star Conflict
76561198094960016,224260,True,1,2014-04-17,No More Room in Hell
exLightning,35700,True,1,2013-11-25,Trine Enchanted Edition
exLightning,246620,True,1,2014-06-02,Plague Inc: Evolved
exLightning,35720,True,2,2013-12-04,Trine 2: Complete Story
exLightning,17410,False,1,2013-11-25,Mirror's Edge™
exLightning,244590,False,1,2014-01-30,Epigenesis
exLightning,113200,True,1,2013-09-30,The Binding of Isaac
76561198095005075,240,True,1,2014-05-12,Counter-Strike: Source
76561198095005075,730,True,2,2015-11-14,Counter-Strike: Global Offensive
76561198095005075,232090,True,1,2015-09-08,Killing Floor 2
JustHacksNoSkill,440,True,1,2014-11-26,Team Fortress 2
JustHacksNoSkill,730,True,1,2014-12-29,Counter-Strike: Global Offensive
JustHacksNoSkill,304930,True,1,2014-08-13,Unturned
JustHacksNoSkill,346110,True,2,2020-04-01,ARK: Survival Evolved
JustHacksNoSkill,51100,True,2,2014-04-02,Tactical Intervention
JustHacksNoSkill,222880,True,1,2015-03-24,Insurgency
JustHacksNoSkill,277590,True,2,2015-03-14,Assassin's Creed Freedom Cry
JustHacksNoSkill,239660,True,2,2015-01-11,Soldier Front 2
JustHacksNoSkill,233270,True,1,2014-05-16,Far Cry 3 - Blood Dragon
JustHacksNoSkill,104900,True,1,2014-03-16,ORION: Prelude
gamingninjer,263540,False,1,2015-07-07,Villagers and Heroes
gamingninjer,17460,True,1,2013-10-25,Mass Effect
76561198095035915,270570,True,1,2014-06-15,Reversion - The Escape (1st Chapter)
76561198095035915,262410,True,2,2014-05-26,World of Guns: Gun Disassembly
76561198095035915,242720,False,1,2014-05-24,GunZ 2: The Second Duel
76561198095096914,730,True,1,2020-01-04,Counter-Strike: Global Offensive
lomocampero,105600,True,1,2014-05-01,Terraria
76561198095119764,63380,True,2,2014-06-05,Sniper Elite V2
76561198095124187,4000,True,1,2014-10-08,Garry's Mod
76561198095148817,440,True,2,2014-02-10,Team Fortress 2
76561198095153484,48190,True,1,2014-01-08,Assassin’s Creed® Brotherhood
76561198095160053,240,True,1,2015-06-12,Counter-Strike: Source
76561198095169213,252950,True,0,2015-08-14,Rocket League®
76561198095169213,356370,True,1,2015-08-25,Soccer Manager 2015
76561198095169213,730,True,1,2014-04-01,Counter-Strike: Global Offensive
BonnieMTD,332800,True,0,2015-08-07,Five Nights at Freddy's 2
BonnieMTD,440,True,1,2015-07-14,Team Fortress 2
BonnieMTD,4000,True,1,2014-04-22,Garry's Mod
BonnieMTD,730,True,2,2015-08-29,Counter-Strike: Global Offensive
BonnieMTD,265930,True,2,2014-07-11,Goat Simulator
BonnieMTD,304930,False,1,2015-09-09,Unturned
BonnieMTD,550,True,1,2020-03-05,Left 4 Dead 2
BonnieMTD,413850,True,1,2015-11-28,CS:GO Player Profiles
BonnieMTD,346900,True,1,2015-07-14,AdVenture Capitalist
BonnieMTD,400,True,1,2015-06-07,Portal
megatrom2000,440,True,1,2015-06-18,Team Fortress 2
76561198095204879,301520,False,1,2020-01-02,Robocraft
76561198095204879,233630,True,1,2015-08-20,
76561198095206391,12110,True,1,2015-10-07,Grand Theft Auto: Vice City
TomWays,218620,True,1,2015-03-10,PAYDAY 2
TomWays,730,True,1,2015-12-15,Counter-Strike: Global Offensive
76561198095217647,113400,True,1,2015-07-22,APB Reloaded
XTMLONNER,440,True,2,2014-01-06,Team Fortress 2
76561198095222384,550,True,1,2014-07-08,Left 4 Dead 2
mamat08,304930,True,0,2014-07-27,Unturned
mamat08,440,True,1,2013-08-12,Team Fortress 2
76561198095229758,4000,True,2,2014-01-28,Garry's Mod
belowzerozaki,440,True,1,2015-02-09,Team Fortress 2
belowzerozaki,4000,True,1,2015-03-18,Garry's Mod
76561198095249718,230410,True,2,2015-09-01,Warframe
76561198095259560,240,True,1,2014-11-28,Counter-Strike: Source
COMPA_WELCOME,440,True,0,2014-10-24,Team Fortress 2
76561198095271002,440,True,1,2013-06-25,Team Fortress 2
76561198095317606,224260,True,2,2014-01-10,No More Room in Hell
76561198095317606,107900,False,1,2013-12-10,
76561198095318446,4000,True,1,2015-06-29,Garry's Mod
datmuffinfeel,221100,True,1,2014-01-30,DayZ
76561198095360391,4000,True,1,2020-01-09,Garry's Mod
zakkozak,620,True,1,2014-06-13,Portal 2
zakkozak,204360,True,1,2014-06-05,Castle Crashers®
76561198095370406,282900,True,2,2020-05-08,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1
76561198095394823,17390,True,1,2014-09-21,SPORE™
76561198095403022,22370,True,0,2014-05-16,Fallout 3: Game of the Year Edition
76561198095403022,72850,True,1,2014-03-14,
76561198095403022,48700,True,1,2014-03-09,Mount & Blade: Warband
76561198095403022,223710,False,1,2014-03-14,Cry of Fear
bumlickthrower69,550,True,2,2014-02-12,Left 4 Dead 2
pooxbox,204300,True,1,2015-12-27,Awesomenauts - the 2D moba
pooxbox,24010,True,1,2015-09-24,Train Simulator
pooxbox,211820,False,0,2015-12-16,Starbound
pooxbox,335330,True,2,2015-05-01,Brick-Force
pooxbox,346900,True,2,2015-12-20,AdVenture Capitalist
pooxbox,363970,True,2,2015-11-28,Clicker Heroes
pooxbox,304050,False,0,2015-09-19,Trove
76561198095426279,1250,False,1,2014-03-17,Killing Floor
76561198095441194,230410,True,1,2014-07-25,Warframe
76561198095441194,224600,True,1,2014-08-16,Defiance
76561198095441194,24200,True,0,2014-07-12,DC Universe™ Online
hanjunethehacker,440,True,1,2013-11-28,Team Fortress 2
hanjunethehacker,570,True,1,2014-02-09,Dota 2
hanjunethehacker,550,True,1,2014-01-03,Left 4 Dead 2
76561198095448607,250900,True,1,2015-03-08,The Binding of Isaac: Rebirth
on99xd,440,True,2,2014-08-16,Team Fortress 2
isse7enfold5,570,True,1,2015-07-29,Dota 2
isse7enfold5,24240,True,1,2014-10-19,PAYDAY™ The Heist
isse7enfold5,234670,True,1,2015-07-29,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD
76561198095467701,302830,True,1,2015-03-10,BLOCKADE 3D
mdyxxxx,271590,True,1,2015-04-14,Grand Theft Auto V
76561198095481393,4000,True,1,2014-03-17,Garry's Mod
76561198095481393,222750,True,1,2014-03-17,Wargame: Airland Battle
76561198095481393,730,True,1,2014-03-17,Counter-Strike: Global Offensive
76561198095481393,550,True,1,2014-03-17,Left 4 Dead 2
76561198095494508,244770,True,1,2015-03-23,StarMade
76561198095494678,238460,True,1,2014-12-01,BattleBlock Theater®
Twerking49,242050,True,1,2014-01-13,Assassin’s Creed® IV Black Flag™
76561198095526354,206210,True,1,2013-12-17,Gotham City Impostors Free to Play
76561198095526354,440,True,1,2013-12-16,Team Fortress 2
76561198095560360,107410,False,1,2015-09-29,Arma 3
76561198095560360,227940,True,1,2020-07-08,Heroes & Generals
76561198095562061,2400,True,1,2014-06-19,The Ship: Murder Party
76561198095562061,219150,True,1,2014-06-19,Hotline Miami
76561198095562061,208090,True,1,2014-02-21,Loadout
76561198095562061,201790,True,1,2014-02-21,Orcs Must Die! 2
76561198095562061,220240,True,0,2013-12-15,Far Cry 3
76561198095562061,440,True,2,2013-11-27,Team Fortress 2
76561198095647149,440,True,1,2013-07-19,Team Fortress 2
76561198095653552,218230,True,1,2014-11-23,PlanetSide 2
76561198095653552,230410,True,1,2015-09-22,Warframe
76561198095656344,730,True,0,2015-08-02,Counter-Strike: Global Offensive
76561198095659852,49520,True,1,2013-11-29,Borderlands 2
76561198095660414,208090,False,1,2014-05-06,Loadout
76561198095682416,252490,True,2,2014-09-07,Rust
ThanosIsGreat,214490,True,1,2014-12-08,Alien: Isolation
76561198095685006,51100,True,2,2014-04-10,Tactical Intervention
76561198095685006,550,True,1,2014-02-26,Left 4 Dead 2
76561198095685006,440,True,1,2013-12-27,Team Fortress 2
76561198095724838,440,True,1,2014-07-17,Team Fortress 2
76561198095724838,346900,True,1,2015-04-05,AdVenture Capitalist
76561198095725786,17410,True,2,2014-04-17,Mirror's Edge™
76561198095725786,70000,True,1,2014-02-28,Dino D-Day
76561198095725786,620,True,2,2014-02-28,Portal 2
ImUnkS,246700,True,1,2014-08-21,Strike Vector
ImUnkS,246280,False,1,2014-08-18,
ImUnkS,245550,True,1,2014-04-09,Free to Play
ImUnkS,730,True,1,2014-04-08,Counter-Strike: Global Offensive
ImUnkS,440,True,1,2014-04-08,Team Fortress 2
ImUnkS,209870,True,1,2013-12-19,Blacklight: Retribution
4324434,105600,True,1,2020-01-27,Terraria
4324434,4000,True,1,2020-01-30,Garry's Mod
76561198095765572,200210,True,1,2014-07-05,Realm of the Mad God
76561198095767190,221100,False,1,2014-04-19,DayZ
FandyRiski,550,True,2,2013-12-25,Left 4 Dead 2
minosgt,440,True,1,2015-03-18,Team Fortress 2
76561198095839093,4000,True,1,2013-12-30,Garry's Mod
JuanWayToTheTop,233720,True,1,2014-01-09,Surgeon Simulator
76561198095846048,620,True,1,2015-12-07,Portal 2
nomoredupes,730,True,2,2020-02-24,Counter-Strike: Global Offensive
Bazzui,252490,True,1,2014-06-28,Rust
Bazzui,107410,True,1,2014-10-29,Arma 3
76561198095857280,224260,True,1,2013-12-25,No More Room in Hell
76561198095857280,440,True,0,2013-12-20,Team Fortress 2
76561198095862530,440,True,1,2014-09-10,Team Fortress 2
76561198095874772,262410,True,1,2014-07-02,World of Guns: Gun Disassembly
76561198095902650,105600,True,1,2014-03-29,Terraria
InspyrBOI,730,False,1,2020-01-06,Counter-Strike: Global Offensive
InspyrBOI,550,True,1,2015-02-13,Left 4 Dead 2
76561198095919114,243870,True,1,2014-07-21,
76561198095921346,236390,True,2,2014-02-28,War Thunder
76561198095921346,218230,True,1,2013-08-03,PlanetSide 2
76561198095921346,9900,True,0,2013-07-07,Star Trek Online
76561198095921346,207230,True,1,2013-07-05,ArcheBlade™
76561198095924536,230410,True,1,2015-12-27,Warframe
76561198095926289,4500,False,0,2014-05-16,S.T.A.L.K.E.R.: Shadow of Chernobyl
76561198095926289,271290,True,1,2014-05-09,
76561198095928099,383080,True,1,2015-08-05,
76561198095928099,730,True,1,2015-01-28,Counter-Strike: Global Offensive
3X5G3,570,True,1,2014-03-22,Dota 2
3X5G3,208090,True,1,2014-02-03,Loadout
3X5G3,109400,True,1,2013-12-23,
3X5G3,99900,True,1,2013-12-12,Spiral Knights
3X5G3,212800,True,2,2013-12-09,Super Crate Box
chodelife,335240,True,0,2015-02-06,Transformice
Salvotore,730,True,1,2015-01-12,Counter-Strike: Global Offensive
Pizzanile,440,True,2,2014-01-31,Team Fortress 2
76561198095947504,730,True,1,2014-08-02,Counter-Strike: Global Offensive
FestiveKillerBear,39000,True,1,2020-01-17,
FestiveKillerBear,730,True,1,2015-04-05,Counter-Strike: Global Offensive
STAELEVEN,261640,False,1,2015-01-06,Borderlands: The Pre-Sequel
STAELEVEN,43160,True,0,2014-08-27,
76561198095979004,113200,True,1,2014-07-27,The Binding of Isaac
76561198095980012,304930,True,1,2014-07-27,Unturned
76561198095985054,209873,False,1,2014-10-31,
76561198096002072,12120,True,1,2020-01-12,Grand Theft Auto: San Andreas
XablauPTBR,4000,True,1,2014-01-11,Garry's Mod
XablauPTBR,99900,True,1,2014-01-20,Spiral Knights
XablauPTBR,304930,True,1,2014-07-27,Unturned
TherDarkImmortal,1250,True,1,2014-03-20,Killing Floor
TherDarkImmortal,109400,True,1,2013-12-22,
76561198096025044,730,True,1,2015-10-13,Counter-Strike: Global Offensive
HarrisonDealSteam,236510,True,1,2014-06-21,
HarrisonDealSteam,4000,True,2,2013-07-05,Garry's Mod
HarrisonDealSteam,730,False,1,2015-12-24,Counter-Strike: Global Offensive
HarrisonDealSteam,220240,True,1,2014-11-23,Far Cry 3
HarrisonDealSteam,233450,True,1,2014-06-20,Prison Architect
HarrisonDealSteam,203140,True,1,2014-12-18,Hitman: Absolution™
HarrisonDealSteam,224540,True,1,2013-12-22,Ace of Spades: Battle Builder
HarrisonDealSteam,240,True,2,2013-12-15,Counter-Strike: Source
PluseMinun,407840,True,1,2020-06-25,Guardians of Orion
76561198096032572,440,True,1,2014-02-14,Team Fortress 2
76561198096032572,304930,False,1,2014-10-13,Unturned
76561198096044900,440,True,2,2015-11-10,Team Fortress 2
76561198096047698,440,True,1,2020-07-14,Team Fortress 2
VictoryIsThievery,293010,True,1,2015-06-19,
76561198096059368,8930,True,2,2014-06-22,Sid Meier's Civilization® V
76561198096095430,222900,True,1,2014-07-26,
76561198096095430,230410,True,1,2014-04-16,Warframe
76561198096095430,206210,True,1,2014-03-29,Gotham City Impostors Free to Play
76561198096112668,201870,True,1,2015-11-19,
OpaopapaGamer,241640,True,1,2014-01-27,
OpaopapaGamer,224260,True,2,2015-06-28,No More Room in Hell
Bonk_Cure,440,False,1,2020-07-27,Team Fortress 2
Bonk_Cure,550,True,1,2013-12-26,Left 4 Dead 2
Bonk_Cure,730,True,1,2015-10-28,Counter-Strike: Global Offensive
Bonk_Cure,312150,True,1,2015-05-30,Wild Warfare
Bonk_Cure,570,True,1,2015-05-30,Dota 2
